,emo_text,text_v,text_a,speech_v,speech_a,fusion_v,fusion_a
0,我叫时天80👀，您好🙏。然后这边是我们的产品和运营的同学👀,0.5593291404612158,0.38930817610062896,0.5,0.5,0.5241329739442947,0.5095597484276729
1,那能请您做一个自我介绍嘛🙏,1.5251572327044025,1.082389937106918,0.5,0.5,0.6069182389937107,0.5689667565139264
2,"那个我现在家里面小孩😬，大概就马上快一岁了😅，然后平时呢？😳因为现在以前就是还是挺喜欢周末朋友聚会吃饭😋，然后去自驾游有现在最近这个小孩的话就没有太多时间😐，可能全天大部分时间周末都是围着他的那个转🤚，所以现在你要说爱好😅,就真的是好多时间都没有自由的空间了🤚,我个人还是比较喜欢😬。",0.29273235499650596,0.20642907058001397,0.0,0.0,0.17151166757001415,0.1679007251351165
3,您是从事什么职业？🙊,1.1754716981132076,0.740880503144654,0.0,0.426,0.08137880986937593,0.4609071117561684
4,做餐饮的😬。,0.41069182389937103,0.41572327044025154,0.0,0.0,0.02843251088534107,0.028780841799709724
5,是自己开餐店吗😋，,1.60125786163522,0.9515723270440253,0.672,0.672,1.60125786163522,0.9515723270440253
6,没有公司我们做那个招商这块的🙅。连锁店的品牌的运营🙊。,0.2965408805031446,0.5650943396226416,0.0,0.426,-0.30055636187711665,0.44647435897435894
7,平时也是正常周一到周五上班😓,-0.6515723270440251,-0.12830188679245283,-0.5,-0.5,-0.6121383647798742,-0.4551572327044025
8,对🙌，但😴，很多时候会出去就是巡店或者有那个其他的这个来就是咨询呢🙊，我可能会去那个好多地方城市周边其他的二级城市也会去🙊。,0.7430817610062894,0.005660377358490565,0.0,0.426,0.33272375423318823,-0.08134857281083696
9,那您平时喜欢浏览什么类的资讯app这种常用了👀。,-0.6515723270440251,-0.12830188679245283,0.5,0.5,0.42034141958670257,0.46519317160826595
10,游戏类的😬，然后汽车类的美食、😋旅游的差不多这几个大类🙌，看的比较多😬。,0.9597484276729559,0.7654088050314465,0.0,0.0,0.787327594953393,0.5908756190779533
11,都是通过什么样的app看🙊,0.41069182389937103,0.41572327044025154,0.0,0.426,0.02843251088534107,0.43839622641509435
12,汽车的话👊，我只看那个汽车之家👊，然后那个旅游的话就比较多🔫，那个马蜂窝😈，然后还有穷游网🙊，还有去哪儿🙅，反正就那好多的🙅，因为他不是公众号推送吧🙊，比如有什么地方？🙊他的打折机票或者说有什么景点？🤚他那个一些信息嘛🙊，然后那个出去玩的话🙊，就可能是一些论坛吧🙊，我们本地的一些论坛👊，他会有这个就是一些朋友🙊，他去玩而过👊，一些经历它分享出来👊，我们可以跟着他的线路😈，,0.3631027253668764,0.6378057302585604,-0.239,0.665,-0.12377358490566036,0.722187281621244
13,有看一些什么亲子频道吗？👀,0.32452830188679244,0.29371069182389936,0.4570000000000001,0.4570000000000001,0.46189042089985494,0.45975689404934694
14,亲子频道有有一个那个啥🙊，看了是她是因为是刚刚宝宝出生的时候🙊，然后可能有一些疑问也不是记录成长她有些那个月儿的🙊，然后还有一个就是那个公众和还有app🙊，是那个小豆苗🙊，那个东西是小朋友打对象🤚，小豆苗对那个是她去打育苗🙊，然后预约还有就是看那个她那个就是服务站的微心愿的🤚，他有没有这个可以反正就是官方出的🙌。这个用的比较多🤚。,0.4704402515723271,0.435691823899371,0.0,0.426,0.12793863892920498,0.4884897597161748
15,那像我们平时如果典型工作的时候👀，我们每天早上大概几点起床👀，然后接下来做什么？🙏🙏，,0.5534591194968553,0.3561844863731656,0.5,0.5,0.5236298292902067,0.5067205750224618
16,"在早上的话一般是7点起床😴，然后收拾完到7点半左右就出门了🙊，因为开车去公司的话要一个小时左右🤚，差不多到公司就8点🙊。8点半🙊，8点40左右🙊，然后呢？🙊然后就安排工作嘛🙊，处理一下🙊，如果有外出的🙊，就把那个行程安排一下🙊，然后就去这个忙那个相关的事情🙊，然后下午因为有些时候比如说你出去的比较远🔫,地点有几个的话就可以那个🙊，如果早一点完了就可以早一点回家🙊，然后如果公司里面还有事情🙊，还要先回公司🙊，然后再回来🙊",0.4971698113207547,0.3454140461215933,0.0,0.426,0.012369779067892286,0.2150094742783422
17,早一点是几点👀,0.11635220125786164,0.5477987421383648,0.4570000000000001,0.4570000000000001,0.4474782293178521,0.4773476052249638
18,早一点😈，如果你4 🙅5点可以把事情办完的话🙅，你差不多就可以回家了🙊，,0.2364779874213836,0.559329140461216,-0.239,0.665,-0.2228197064989518,0.6387945492662475
19,正常的话?😅,-2.413207547169811,0.6918238993710691,0.0,0.0,-0.16706821480406386,0.047895500725689405
20,正常的话🙊，一般就说🙅，如果上午有安排下午有安排的话就可能就吃了午饭就回公司🔫，然后去把手上的事情处理一下😋，然后差不多5点半就下班回家了🔫。,-0.06603773584905667,0.5522911051212939,-0.239,0.665,-0.05233827493261457,0.7770238095238096
21,然后呢😴，晚上呢？😬,0.6660377358490567,-0.6301886792452831,0.0,0.0,-0.050793213521064584,-1.2120281794080408
22,晚上的话就回来🙈，吃饭🙌，然后就带小朋友对因为她妈妈也上班也时间也比较那个😋，所以只有下班的时候来🙈，带一下🙈，然后吃完饭就一家就出去🙈。这个去散散步🙈，因为这个她挺喜欢小朋友挺喜欢去外面玩的逛逛超市🙈，然后去公园里面走一走🙈，反正就晚上的时间基本上就是她的🙈，然后9点多10点就回来🙈，然后就她在玩一会儿😴，然后就要开洗澡、🙈洗澡🙈，然后他妈妈就带他去睡觉吧👊。,0.24958622972525651,-0.05882158225753066,0.672,1.098,0.6990675527716244,0.8712861253278334
23,那你呢？👀,1.8144654088050314,1.2081761006289309,0.4570000000000001,0.4570000000000001,0.5650399129172715,0.5230660377358491
24,我可能闲了🙈，偶尔游戏那个只有那个🙈，才有了看电视差不多11点钟睡觉😴,-0.20146750524109014,-1.1125786163522013,0.672,1.098,0.35242864054184814,-0.1519416223189808
25,你玩什么游戏👀。,1.1754716981132076,0.740880503144654,0.4570000000000001,0.4570000000000001,0.5208018867924529,0.49071480406386075
26,手游嘛🙌，然后或者👊，但现在玩的都不太多🙈，都因为现在时间太零碎了所以现在玩游戏都喜欢那种比较短一点的几分钟👊，10来分钟就可以玩一盘的😴，,0.04817610062893085,-0.0617610062893081,0.672,1.098,0.616051282051282,0.3999472665699081
27,那平时白天早上你就不用顾小朋友🙅，,-0.6899371069182391,0.43522012578616354,0.672,1.098,-0.6899371069182391,0.43522012578616354
28,早上不用🙅,-0.6899371069182391,0.43522012578616354,0.0,0.0,-0.6899371069182391,0.43522012578616354
29,早上是她妈妈和他外婆💟,-0.45157232704402506,0.8028301886792453,1.0,1.0,0.9644543100258971,1.0087273399926007
30,早上因为他起来的时间差不多🙊，也是7点半到8点🙊，有些是8点多才起床🙊，然后🙊，我肯定就先走了然后后面就他外婆就带着他🙊，然后早上出去😴，也是去那个外面走走🤚，然后就该吃吃奶🙊，然后中午又吃吃米粉其他的辅食那些🙅,0.7451686678101772,0.2376214979988565,0.0,0.426,0.24662972247877904,0.2625867528697718
31,白天都是外婆带💟,2.1534591194968553,1.7037735849056603,1.0,1.0,1.0563965963743989,1.0405253422123566
32,"对🙌,白天都是外婆带😐",0.24276729559748433,-0.04999999999999993,0.0,0.0,0.6511893467277895,0.554906173025425
33,那所以一般工作日晚上基本上都不在家👀，就大概三个小时都可能是在外面陪小朋友玩👀,-0.5566037735849056,-0.5056603773584906,0.4570000000000001,0.4570000000000001,0.4008889695210451,0.40441582002902765
34,"基本上吃完晚饭都是出去的😋，除非是外面下雨🙊。这种天气一般都是出去的🙊，因为他不太喜欢在家里面🙊,没办法呢🤚，家里面就反正就是很不开心的样子🙊。一出去了🙊，就特别开心了🙊。",0.7437456324248777,0.5992313067784765,0.0,0.426,0.1977724023007042,0.48222625383002743
35,那周六日呢？👌,1.0911949685534592,0.39182389937106915,0.43300000000000005,1.3370000000000002,1.0911949685534592,0.39182389937106915
36,周六日的话🙌。就是说😴，可能白天的时间可能会带他出去🤚，如果天气好的话🤚，可能会出去玩或者是带他去游乐游乐的地方🙊，小朋友玩的地方或者商场里面逛逛街或者是带他到亲戚家🙊，然后去走一走差不多🙊，周末都是这样😴。,0.16933962264150945,-0.3628930817610063,0.0,0.426,0.12821601354620224,-0.20442398403483306
37,那我们现在小朋友出门一般要带哪些东西？🙈,-0.46163522012578617,-0.8830188679245283,0.672,1.098,0.6141944847605225,0.9946371552975327
38,"出门🙊，她挺多的😴，那个有那个要把他的那个车婴儿车要带上🤚。然后尿不湿🤚,那个纸巾🤚,然后她的那个小零食😋,反正就大体上这些东西🙊。这是必带的🙊。水杯啊🤚",-0.21547169811320757,0.056352201257861625,0.0,0.426,0.11480503144654083,0.186534107402032
39,有没有带一些特殊的东西🤚。,0.41069182389937103,0.41572327044025154,-0.239,0.239,-0.20137518142235125,0.258588534107402
40,她玩具小玩具嘛🙊，她有时候不开心的时候🤚，她玩一玩差不多之类🙊，一些东西🙊。,0.49465408805031447,0.27955974842767295,0.0,0.426,0.03424528301886792,0.42896952104499275
41,那我们就是平常在家里的时候比方说👀，有没有一些培养她的一些可能帮助她成长的东西🙏。然后和她一起玩游戏或者是一起听一些音乐这种🙏。,1.0959119496855345,0.6927672955974844,0.5,0.5,0.570125786163522,0.535570530098832
42,"有这个摇摇的那个木马上面也有音乐😬，然后可以听故事😬，然后有那个米兔😬，然后她特别喜欢米兔😅。然后她只要一哭闹的时候😅，你给她😬。她就抱着她了😅。她自己还会选她😅，不但可能我估计应该不是那种有意识的😬，她自己会去按然后她就会听故事😬，然后听儿歌😬，然后反正就是她觉得有这个声音呢😬,就觉得特别开心😬。然后还有就是听音乐😬，我们都是拿那个手机或者ipad上面有那个她有个app😬，就是可以帮助她睡眠的还有就是帮助她那个稳定情绪的比如她要哭闹的时候😬，给她放那个音乐😴，她就会缓和他的情绪app😬。",0.41056603773584904,0.23581761006289303,0.0,0.0,0.014406002284247568,-0.1042301119854336
43,什么app？😬,0.41069182389937103,0.41572327044025154,0.0,0.0,0.04102281930137076,0.041525395954373774
44,那个叫小睡眠还是叫啥？😴能够帮助她入睡的对然后缓解情绪嘛👊。还有平时她的有些就是声控的玩具😂，那些都是反正她玩那个玩具也不太不太喜欢🙅，同一个东西就热度非常低👊，,0.25232704402515715,0.0007547169811320753,0.43300000000000005,1.3370000000000002,0.1665503144654088,0.378248427672956
45,你是有声控的玩具😂。,0.6194968553459119,1.021698113207547,0.43300000000000005,1.3370000000000002,0.5466823899371069,1.4206761006289308
46,对有声控的👊。这是那个不是不是说说话那个声控是那个玩具🙊，他会发声发光的话🙊。,0.939622641509434,0.640251572327044,-0.239,0.665,0.08272012578616356,0.74624213836478
47,小朋友喜欢这种对这个木马是做的时候会放音乐还是说她也有一个按钮🙏,1.5251572327044025,1.082389937106918,0.5,0.5,0.6069182389937107,0.5689667565139264
48,按钮的🔫。,-1.2446540880503145,0.7540880503144655,0.672,0.672,-1.2446540880503145,0.7540880503144655
49,"她也可以讲故事👀,",0.41069182389937103,0.41572327044025154,0.5,0.5,0.511392632524708,0.5118238993710692
50,对🙌，就那个肚子上🙏。,-0.15125786163522015,0.7437106918238994,0.672,0.672,0.9717537493952588,0.9696129656507015
51,这个木马她不喜欢?🙅,-0.6899371069182391,0.43522012578616354,0.4570000000000001,0.4570000000000001,-0.6899371069182391,0.43522012578616354
52,这个她特别喜欢这个木马😂，它就是因为平常对它放到中间的时候👊，她自己会上去👊，然后自己摇😈，而且摇的那个幅度还特别大👍，,0.31031446540880503,0.016855345911949638,0.43300000000000005,1.3370000000000002,0.6430943396226415,1.041672955974843
53,1岁就能自己摇木马?😬,1.4366876310272536,0.9132075471698115,0.0,0.0,0.4119438032922111,0.1657732546854592
54,不到1岁她都会摇👊,0.23836477987421384,0.1716981132075472,0.43300000000000005,1.3370000000000002,0.4323427672955975,1.165676100628931
55,这么厉害?👏,1.6540880503144655,1.2993710691823899,0.672,1.098,1.6540880503144655,1.2993710691823899
56,他摇的幅度、👊特别大😋，因为这个当时我看过他这个是有那个降低重心的那个是比较安全的🙈，就是说你大人在上面都不会把他那个他不会倒🙅，也不会翻的不会倒💯。所以她特别喜欢🙈，然后又把那个音乐放着🙈，然后就在自己摇🙈。因为我觉得这种玩具的话要比在外面去做的那种电动的要好一点🙈，电动的就感觉他就没有自己参与在里面这个是属于他自己要使劲的👊，要使劲才能能够把它舀起来🙈，然后可以跟着音乐🙈，然后他这个带有节奏🙈，所以我觉得这个还可以培养🙈，就说他的一些乐感🙈，因为他现在就感觉就是说有音乐的时候🙈，他就会很开心🙈，然后他有可能就会跟着音乐一起🙈，,0.6704402515723271,0.6385744234800838,0.672,1.098,0.7536964468096543,1.1009669139386122
57,那还蛮看见这个怎么知道有这个产品的🙈。,0.41069182389937103,0.41572327044025154,1.0,1.0,0.9948871624121347,0.9950647428782834
58,这个是我朋友推荐的他他说的这个因为这个当时他😂，我说他说👊，这个是两用的😈，就是现在小朋友还挺小的时候😂，他是这样一个遥遥的木马😂，然后如果再大一点👊，2岁的时候就可以把那个拆掉🙊，他就是一个四个轮子🔫，他就可以对就变成车了😂，他就可以自己对自己可以完了用脚的就是那个圈子😈，那还蛮棒的😂,0.14381551362683434,0.4548008385744235,0.43300000000000005,1.3370000000000002,0.37483857442348,1.1686540880503145
59,那还蛮棒的诶 🙈,0.41069182389937103,0.41572327044025154,0.672,1.098,0.6745863570391872,1.0845500725689408
60,这不贵🙅，这个100多😬,0.2965408805031446,0.5650943396226416,0.0,0.0,-0.30055636187711665,0.24166666666666667
61,100多😬，,1.2830188679245282,0.6949685534591195,0.0,0.0,0.0888243831640058,0.048113207547169815
62,淘宝买的😐,-0.9308176100628931,-1.3786163522012578,0.0,0.0,-0.0644412191582003,-0.09544267053701015
63,是什么牌子的?🙈,0.41069182389937103,0.41572327044025154,0.672,1.098,0.6745863570391872,1.0845500725689408
64,牌子我记不住了😬，他妈妈买的😅，他当时想法😅，,-1.1968553459119498,-0.2771488469601677,0.0,0.0,-0.08718749023303206,-0.020189501153979394
65,你给他听什么英语那些吗？👀,1.2830188679245282,0.6949685534591195,0.4570000000000001,0.4570000000000001,0.5282474600870828,0.48753628447024683
66,英语歌曲有一般我们是在用那个小米盒子放的😂，他那个里面app的😈，有一个那个他的儿童专区👊。然后他上面就有那个儿童专区😈，,-0.4311320754716982,0.17264150943396228,0.43300000000000005,1.3370000000000002,0.23149371069182392,1.1659591194968555
67,你有一个小米盒子啊🙈,0.41069182389937103,0.41572327044025154,1.0,1.0,0.9948871624121347,0.9950647428782834
68,但没有给他买那个会员服务🙅，因为他现在太小了👊，对可能效果不太好👊。所以但还挺好的🙈，他每次的话放的因为他是有那个英文的儿歌🙈，然后的话😂，他还是会有吸引力🙈，就是说会引起他的注意去听看这个东西👊，但可能因为现在那个年龄太小🙈，可能在大一点的话🙈，可能效果更好🙈。我是希望就是说🙈，小朋友🙈，这个以后的培养还是说这个双语的方式🙈，因为他妈妈是做翻译的🙈，所以对所以可能这个对英语这方面我觉得还是从小要有一个语感在里面🙈，多听是听一下这样的🙈。,0.22893081761006287,0.3872733999260081,0.672,1.098,0.5862190159082501,1.0443051879677852
69,所以是从这个开始?😬,1.2830188679245282,0.6949685534591195,0.0,0.0,0.046973024581965624,0.025443721648564715
70,就是说还是对还是让他去听一下嘛😂，因为这个音乐的话😂，他的接受度比较高一点🙌。,1.3274633123689727,0.8895178197064989,0.43300000000000005,1.3370000000000002,0.9692767295597484,1.3079769392033544
71,那是这个比方说🙈，这个木马上也有英语嘛👌，还有都有也有米兔也有🙈，为什么不用这两个会选择了小米盒子里面的一些内容👊,0.07106918238993715,0.4827044025157233,0.672,1.098,0.7434482341557814,0.9164193275278182
72,其实小米盒子要方便一点😈，对小米盒子要方便😈，那上面盒子上面的话👊，因为它是有动画的🙊，对他要看着这个东西🙌，他看到里面的动画片的有👊，有那个人物有那些🙊。他的注意力更集中一点👊，因为你放那个米兔和他其实就只听音乐了🙊，就没有那种代入感🙊。,0.9583857442348008,0.9093291404612159,-0.239,0.665,0.163917714884696,0.8345780922431866
73,担心这样的那个眼睛的安全问题吗?🙈,0.41069182389937103,0.41572327044025154,1.0,1.0,0.9948871624121347,0.9950647428782834
74,现在是这样的他这个电视的话👏，一般就是他就10分钟时间对然后这样休息一下😴，因为这个肯定很注意👊，就是说不会让他一直对🤚，,0.15204402515723275,-0.27735849056603773,0.672,1.098,0.40606918238993717,-0.02615566037735849
75,这么乖?😋,1.60125786163522,0.9515723270440253,0.5,0.5,1.60125786163522,0.9515723270440253
76,她看一会儿就不看了🙈，他就说话💟。,0.6654088050314465,0.22547169811320752,1.0,1.0,1.0038771735109138,0.9883499815020348
77,儿童注意力集中4到8分钟时间💯。,1.209119496855346,1.0452830188679245,0.0,0.426,1.1789719400096759,1.2243335752298017
78,他就几分钟的时间🙅，所以这个因为我也那个查过一些资料就说这个想问他对电视的话🙊，如果你一直看他是要有长时间的🙅，就是说一个这样的话可能才会对视力有影响一段时间呢💯，就几分钟10来分钟的话是没有多大影响🙅,-0.36100628930817613,0.21761006289308177,-0.239,0.665,0.061849056603773635,0.7935471698113208
79,所以的话😴，就是音乐主要就是用小木马和那个比兔在播对不对👀，故事的呢🙏，,0.49538784067085945,-0.4664570230607967,0.5,0.5,0.29666966157532193,-0.4874932614555256
80,故事主要是米兔的🙅，因为米兔他可以更新嘛🙊，然后他的里面的内容量比较多一点👊，但我觉得它里面的内容感觉还是比较陈旧的这种故事🙊，我就觉得还是很多那种经典的特别老的那种故事🙊，然后感觉我都想需不需要自己还是去网上去下载一些来🤚，然后给他听🙊，因为我觉得他自带的里面的故事第一是对质量不是比如说你的那个里面有没有生效🙅，然后你的那个配音人员是就一个口音👊，觉得这样你就可能不太对🙅，就没有我觉得就没有生气的那种🙅，对就是说你比如说你们有男主人公和女主人👏，你至少两个人吧👍，不要一个人从头教到尾🙅，就一个人的声音👊，这样去讲下去👊，因为我有时候会听那个广播嘛👊，他里面我觉得有些他讲的那个就还是对😈，就相当于你可能去听普通的你觉得更效果更好👊，更生动一点👌。,0.5039622641509434,0.5580188679245282,-0.239,0.665,0.114936320754717,0.7090086477987423
81,他能不断更新👀，是指什么？🙏,0.09685534591194966,0.2150943396226415,0.5,0.5,0.484492362982929,0.4946271338724169
82,他更新一直在扩充🙌。🙌，,1.4163522012578618,1.278616352201258,0.43300000000000005,0.911,1.4163522012578618,1.278616352201258
83,就是带wifi的那么这个事💟,1.1754716981132076,0.740880503144654,1.0,1.0,1.0218793932667407,1.0065408805031446
84,这个不带wifi的😈。他必须要接数据线的👊。,-1.0971698113207546,0.0012578616352201255,0.43300000000000005,1.3370000000000002,0.031682389937106925,1.114544025157233
85,当时为什么会买这个牌子的？🙈,-0.46163522012578617,-0.8830188679245283,0.672,1.098,0.6141944847605225,0.9946371552975327
86,当时是这样的🙊，他有两个版本🙊，一个是可以带那个wifi的🙌，然后一个是不带的🔫，然后因为当时觉得他太小了🔫，然后第一次听这个故事的话🙅，可能会觉得他太少了😈，可能不太容易🙅，就是说🙅，如果以后他在大一点的话可以再换一个💯，因为现在其实当初买这个东西的时候🙊。不是让他听故事🙊，是让他就是说帮助他入睡的缓解情绪的作用🙅，倒不是说为了他学习😴，如果是学习的话🤚，可能会选择就是说这个更功能更丰富一点的产品🙅。,-0.1928022361984626,0.19842767295597483,-0.239,0.665,-0.10104647099930121,0.5387299091544375
87,帮助入睡这个答到了吗？😴,-0.20754716981132076,-2.510062893081761,0.0,0.0,-0.20754716981132076,-2.510062893081761
88,嗯有效果还是有效果👍，就说他自己可能在控制情绪方面就是说🙊，比如说他不太不太开心的时候👏，要哭闹的时候🤚，你把这个米兔给他🙊。,0.9626415094339622,0.7344654088050314,0.0,0.426,0.7220464441219158,0.7316782776971456
89,他是因为抱着还是因为有音乐还是因为🙏，,1.5251572327044025,1.082389937106918,0.5,0.5,0.6069182389937107,0.5689667565139264
90,这个我就具体不知道什么原因呢🤚，有可能是他有声光的效果👊，然后又有音乐👊，然后可能它的外形😈，我估计可能就这几方面🙅，,0.4020125786163522,0.5459119496855346,-0.239,0.665,-0.07856289308176095,0.7179402515723272
91,然后现在给他米兔👀，他就基本上不会闹?👀,0.7996855345911948,0.7924528301886792,0.4570000000000001,0.4570000000000001,0.49478592162554436,0.49428519593613945
92,对对对🙈,0.359748427672956,1.1119496855345912,1.0,1.0,0.9930891601923788,1.019637439881613
93,当时你选择米兔这款产品的原因是什么👀,0.41069182389937103,0.41572327044025154,0.5,0.5,0.511392632524708,0.5118238993710692
94,因为我用的小米的东西比较多😬，然后他这是一方面的原因🤚，还有就是当时就是也想给小朋友选一个这样的故事机😬，然后就搜索了一下😬，好像觉得还评价还不错😬。,0.23949685534591195,0.007044025157232693,0.0,0.0,-0.023352069433919376,0.0439455779772999
95,用了小米的哪些东西👀。,-1.7327044025157232,0.8855345911949686,0.4570000000000001,0.4570000000000001,0.31946661828737316,0.5007293178519595
96,"小米的路由器、😬电视盒😬。空气净化器还有手机😬。还有灯啊😬,不是就是一个灯😅,但是挺多的🙅。",0.07232704402515723,0.32120395327942497,0.0,0.0,-0.1175270863516998,-0.26349913462851193
97,为什么会选择他家？👊,-0.46163522012578617,-0.8830188679245283,0.43300000000000005,1.3370000000000002,0.22234276729559746,0.8492610062893083
98,"最早是那个买小米手机嘛🙊，然后就发现他有一个生态链嘛🙊，特别是买了路由器之后🤚，就发现他的好多东西都可以连上🙊，可以去控制他👏,然后他有专用的米家的app嘛🙏，然后上面可以创建一些就是关联🤚。然后本来买了他的东西👌，我就觉得他的品质就是说各方面的话也不错😴，就达到了这个比较比较平均的一个水平呢🤚，所以要性价比也挺高的🙊，所以好多东西可能就会优先选择他的这个产品系列🙊",0.2670859538784068,0.13957023060796644,0.0,0.426,0.2611344944363812,0.27425133043057576
99,真的有时间控制什么东西👊,-0.6515723270440251,-0.12830188679245283,0.43300000000000005,1.3370000000000002,0.1653616352201258,1.0756761006289308
100,有些东西还是会用的🙅，比如空调🙅，然后那个特别特别是那个净化器到冬天🔫，这时候没用都都放好了🙅，就到冬天的时候👊，特别因为冬天成都的话🙊，雾霾特别重🙅，所以的话🙅，,-0.5503843466107617,-0.0345911949685535,-0.239,0.665,-0.4389587700908455,0.5408665269042627
101,这个很好?👍,1.8666666666666667,1.0377358490566038,0.672,1.098,1.8666666666666667,1.0377358490566038
102,它有个功能不是那个打到了多少的那个值🙅，他就自动会启动🙌。这个因为的确冬天特别👊，这边雾霾特别重😈。所以这个还蛮好的👊，那我不用去自己去控制他🙅，他直接达到了👏，对打到了那个值💯，他就自动启动了👏，然后降下来之后😴，他又关机了😈，这个很好👍。,0.49428721174004203,0.36588050314465415,0.43300000000000005,1.3370000000000002,0.6977358490566038,0.7909433962264152
103,空调的话是什么牌子？😂,0.9949685534591195,0.8125786163522013,0.43300000000000005,1.3370000000000002,0.6593238993710692,1.3579402515723271
104,"空调是其他的牌子空调🙌,不是用小米的空调是用的那个阿里的🔫。空调的是空调是格兰仕的🙊，是什么的🙅，因为是次卧装的还是用的对适用的👌，",0.4683737646001797,0.624168912848158,-0.239,0.665,0.11245058400718781,0.710725516621743
105,网上买的?👀,-0.9308176100628931,-1.3786163522012578,0.4570000000000001,0.4570000000000001,0.3749818577648767,0.34398040638606686
106,天猫买的🙊，他就是可以控制它的温度👊，就相当于遥控器一样🤚。,0.7821802935010481,0.29811320754716975,-0.239,0.665,0.035487421383647834,0.6436006289308177
107,就是格兰仕自己的APP？👏,1.6540880503144655,1.2993710691823899,0.672,1.098,1.6540880503144655,1.2993710691823899
108,那个不是他是用的🙅，那个是用的我看我这个手机上还是在在另外小米手机上😬。,-0.36006289308176104,0.26257861635220126,0.0,0.0,-0.3461201157481867,0.22104075887926095
109,你会把这些小米的譬如说净化器这种可以推荐给别人💟。,1.5748427672955976,0.8663522012578616,1.0,1.0,1.4461709211986682,1.0213281539030707
